"id,labels"
"1351439331706236929,1"
"1351438957993746434,0"
"1351436494947303425,1"
"1351436350835331072,0"
"1351435978490085382,1"
"1351435454504202240,0"
"1351430413793726465,0"
"1351429770236604418,1"
"1351429008907493376,0"
"1351428421583298560,0"
"1351426718511325185,0"
"1351425022167015424,0"
"1351424669027627009,0"
"1351424623292854272,1"
"1351418115570089984,1"
"1351414936824647682,0"
"1351414346082037760,0"
"1351411887217364994,0"
"1351410704490885121,0"
"1351406702499753984,1"
"1351404405220921344,0"
"1351403886523912195,0"
"1351402011808436224,0"
"1351401630990622722,0"
"1351401398072709120,0"
"1351400084945178624,1"
"1351397476767395840,0"
"1351394265373442056,1"
"1351393303271526400,1"
"1351392906234400768,0"
"1351391283453980672,1"
"1351391006181060608,1"
"1351390304553771009,1"
"1351388370157625344,0"
"1351386321978159106,1"
"1351384641719197698,1"
"1351384531148759040,1"
"1351384440933556225,1"
"1351381904373686273,0"
"1351380479853924352,1"
"1351380102102323214,0"
"1351379879963496448,0"
"1351378832532488193,0"
"1351378775515176963,0"
"1351377899983568898,0"
"1351377126570807300,0"
"1351376505905954819,1"
"1351375377281724417,0"
"1351374593840148485,0"
"1351372849035038725,0"
"1351372786611093505,1"
"1351371440839421952,0"
"1351371337076527108,0"
"1351368797823893506,0"
"1351366910349176833,0"
"1351366769949065218,0"
"1351364912216375297,1"
"1351364183972065280,0"
"1351363999720476680,0"
"1351363938487840768,0"
"1351363772544393218,0"
"1351362822442160133,0"
"1351362524130627585,0"
"1351362462197575681,0"
"1351358754768318464,0"
"1351357704837636096,1"
"1351357371080036356,1"
"1351357091768901632,0"
"1351356574133088256,1"
"1351355869515157504,1"
"1351353864964997120,0"
"1351351863266865154,0"
"1351351600170889219,1"
"1351350366613299201,0"
"1351349336270118913,0"
"1351348115605868545,0"
"1351347870021148673,0"
"1351342530927988736,1"
"1351342178434510849,1"
"1351338521278128128,1"
"1351338318080872449,0"
"1351338260677574657,0"
"1351336828809453569,0"
"1351336332384063488,1"
"1351336117820395526,0"
"1351334749852237824,0"
"1351334091820449792,1"
"1351333341736300547,0"
"1351331464948965377,0"
"1351329474722361344,0"
"1351327715404689408,0"
"1351327015408988160,1"
"1351326019647664131,0"
"1351325348630196226,0"
"1351324067836604418,0"
"1351323545620647939,1"
"1351322407982694404,1"
"1351322228214755328,1"
"1351322189362982914,0"
"1351322046748270592,1"
"1351320654063267840,1"
"1351319669978910720,1"
"1351319562525011968,0"
"1351318845210849280,0"
"1351318817452994561,1"
"1351318568932167682,1"
"1351318364925386752,0"
"1351316720246349824,0"
"1351313983819583489,0"
"1351313798792007680,0"
"1351313425922711554,0"
"1351313188696911872,0"
"1351312738597957632,0"
"1351312494359416833,0"
"1351311512879722497,1"
"1351311343421419523,0"
"1351310856311734276,0"
"1351310366072991744,1"
"1351309871711399937,0"
"1351309094070714373,1"
"1351308965532073988,1"
"1351308593983750145,1"
"1351306971685687296,0"
"1351306367261401094,0"
"1351306303507894273,0"
"1351305905363533827,0"
"1351305574722527235,1"
"1351305358292213760,0"
"1351305348334948356,0"
"1351304830199984135,1"
"1351303895298011148,1"
"1351302903676379136,1"
"1351302648557780994,0"
"1351301453525233669,0"
"1351300981515051018,0"
"1351300923486732290,0"
"1351298874401546242,1"
"1351298075394887683,0"
"1351298075365498881,1"
"1351297935586123779,0"
"1351297674129993730,0"
"1351297454507917314,1"
"1351297451064324097,0"
"1351297450858881028,0"
"1351297450686857217,0"
"1351297449751572480,0"
"1351297201104850944,0"
"1351297200106610689,0"
"1351297199888424962,0"
"1351297199687122946,0"
"1351297028765184010,0"
"1351296810967592961,1"
"1351296712917217280,0"
"1351296480062156802,0"
"1351295997855424512,0"
"1351295892658257926,1"
"1351295587942084611,0"
"1351294716499947529,1"
"1351294578842861568,1"
"1351294337204817922,0"
"1351292981001773056,0"
"1351292845412425728,1"
"1351290668673605634,0"
"1351290611224219648,0"
"1351290535668043782,1"
"1351290397054492673,1"
"1351290178246221824,1"
"1351289805808803840,1"
"1351289791007105030,0"
"1351289580205584384,0"
"1351289029115879425,0"
"1351288987403501568,1"
"1351288936623198208,0"
"1351288794599845895,0"
"1351288201823088647,0"
"1351287057944104960,0"
"1351286302784806913,0"
"1351285941802070027,0"
"1351284273626697730,0"
"1351283942918418432,1"
"1351283792858677248,1"
"1351283653456834560,1"
"1351282733855744002,1"
"1351280459125284867,1"
"1351279600853200896,0"
"1351279380442484736,0"
"1351279003529691137,0"
"1351278215545856000,1"
"1351278191512612866,0"
"1351277948075188224,0"
"1351277750997442572,0"
"1351275381765120001,0"
"1351275090491695105,1"
"1351275023336689667,0"
"1351274367536267265,1"
"1351273293383258112,0"
"1351271898248839176,0"
"1351271688034545667,1"
"1351271457163268096,1"
"1351271147384528898,0"
"1351271104938180615,0"
"1351271008817262599,0"
"1351270670613704705,1"
"1351270526006816769,1"
"1351270289313710081,1"
"1351270205477904384,1"
"1351269724206886913,0"
"1351269170516787200,0"
"1351268513399246848,0"
"1351268212730712069,0"
"1351266714269462528,0"
"1351266489924521989,1"
"1351265795863703553,0"
"1351264401714720770,1"
"1351263555476103168,1"
"1351263226701492243,0"
"1351261855721746432,0"
"1351261836432310283,0"
"1351261791834103809,0"
"1351261674951626752,0"
"1351260986704093185,0"
"1351260056327651329,0"
"1351257329291898883,0"
"1351257318831353876,0"
"1351256726855692289,1"
"1351255904017117187,0"
"1351255828418977795,0"
"1351255579331801091,0"
"1351254501664182279,0"
"1351254242464448512,1"
"1351254230372413452,1"
"1351253815241146371,0"
"1351253585074520065,0"
"1351253568917889025,0"
"1351253162129240064,0"
"1351252972945043456,0"
"1351252209812578311,0"
"1351251114231013377,0"
"1351251091699200000,0"
"1351250879064768512,0"
"1351249778957496320,1"
"1351249707918454784,0"
"1351249333371478022,1"
"1351249044669157380,1"
"1351248991565045760,1"
"1351248770210607105,0"
"1351248763784994823,1"
"1351248671585800196,1"
"1351248545899282433,0"
"1351248530040623107,1"
"1351248053458632706,0"
"1351246172355244039,0"
"1351243940121468928,1"
"1351243563074420736,1"
"1351243042322321410,0"
"1351242967705661443,0"
"1351242737153146880,1"
"1351241885810126849,1"
"1351241802423164931,0"
"1351240852228747264,0"
"1351240101196673025,1"
"1351239525075460108,0"
"1351238316620984330,0"
"1351237773735428097,1"
"1351237633217867779,1"
"1351237163367727104,1"
"1351234175525920768,1"
"1351234161886064647,0"
"1351233988522897415,0"
"1351233864417636355,0"
"1351233832964521993,1"
"1351233692627296258,0"
"1351233496199655424,0"
"1351233451077357574,1"
"1351232577047318529,1"
"1351232369433436166,0"
"1351231825369329664,0"
"1351230574476873728,1"
"1351230547436122116,0"
"1351230026872745987,0"
"1351228949884530690,1"
"1351228693801218055,0"
"1351226039637303303,1"
"1351224327639867392,0"
"1351223947115823104,0"
"1351223838764392448,0"
"1351222584784904199,1"
"1351222483085615108,0"
"1351221982117900296,1"
"1351220261593473024,1"
"1351219625577607170,0"
"1351219100543029253,0"
"1351219047694794757,1"
"1351218790898552846,1"
"1351218719914156032,0"
"1351217451321749505,0"
"1351216038713683975,1"
"1351214977923887109,0"
"1351214019433082886,1"
"1351213818148478982,1"
"1351213092458418177,1"
"1351213004755501056,0"
"1351212900027916296,1"
"1351212131891425297,0"
"1351211356071088138,0"
"1351210958908231682,0"
"1351210880982253570,1"
"1351210154981789698,1"
"1351209932167774215,1"
"1351209823539519488,0"
"1351208753916477440,0"
"1351207904808939527,0"
"1351206887300227077,1"
"1351206457316925442,0"
"1351205927102382080,0"
"1351205409852428294,0"
"1351204941617131522,1"
"1351204334550347782,1"
"1351204035441917954,1"
"1351201693954936832,1"
"1351201272532230149,1"
"1351200607974141952,0"
"1351199359371784204,0"
"1351198218047135747,1"
"1351198012673052678,0"
"1351197759492255747,1"
"1351197070707843087,1"
"1351196844320296961,1"
"1351195491296489479,1"
"1351195430680485891,0"
"1351193687615795204,0"
"1351192757155598339,1"
"1351192546492428289,1"
"1351191782613266438,0"
"1351191779589160964,1"
"1351191776456019972,0"
"1351191747439824900,1"
"1351191666678493193,0"
"1351190405140905988,1"
"1351190024830808069,0"
"1351189085101182979,0"
"1351188885771063304,1"
"1351188152891961345,1"
"1351187182380343302,1"
"1351186759812587523,0"
"1351186619328569352,1"
"1351185808657682432,1"
"1351185393190895616,1"
"1351183852396535811,0"
"1351182983722627075,1"
"1351182774426882051,0"
"1351182248918343682,1"
"1351182098636431364,0"
"1351180960159694848,0"
"1351178467526778884,1"
"1351177673389830150,0"
"1351176491925721090,0"
"1351175545803989004,1"
"1351174952737771520,1"
"1351174567922982915,1"
"1351174453418479620,0"
"1351173546437996545,0"
"1351172087608725507,1"
"1351171605469212674,0"
"1351169250162044932,1"
"1351168765858344961,1"
"1351168730965938177,1"
"1351168571129405448,0"
"1351167733090701312,1"
"1351167108768534532,0"
"1351164909619437572,0"
"1351164056682582023,1"
"1351163261924868102,0"
"1351161922612297728,1"
"1351161502099775488,0"
"1351161099354300419,0"
"1351160995805278211,1"
"1351160718813499400,0"
"1351160215455084551,0"
"1351159989382111233,0"
"1351159604210765826,0"
"1351159117084241924,0"
"1351159065293053962,1"
"1351156919138967560,0"
"1351156891813093377,1"
"1351155966230802433,0"
"1351155549455458306,1"
"1351155423374667777,1"
"1351154252220149762,1"
"1351153505315278848,0"
"1351153400025653255,0"
"1351153286699765762,0"
"1351152613014859782,1"
"1351151737852321803,1"
"1351151522650992644,1"
"1351150750903230468,0"
"1351150502675947537,1"
"1351149657636950018,0"
"1351147078685241346,1"
"1351146855242080256,0"
"1351145886726942721,1"
"1351143184613650436,1"
"1351142898646077440,0"
"1351140806934073348,0"
"1351140688143020032,1"
"1351138050043162625,1"
"1351135617170755587,1"
"1351135093922947073,0"
"1351135066659946510,1"
"1351134525477236736,1"
"1351132483635523585,0"
"1351132248733605889,0"
"1351131091416002568,1"
"1351128473532837889,1"
"1351127785541140487,1"
"1351127648177688581,0"
"1351127510482882566,1"
"1351126719424552972,1"
"1351126573215313923,0"
"1351126458786316297,1"
"1351124948266442757,1"
"1351124388603715585,1"
"1351122429830172676,0"
"1351122279959302144,1"
"1351122219141902338,1"
"1351121761908219905,0"
"1351121552591507458,1"
"1351121226559868929,0"
"1351120332200026114,1"
"1351119027985391620,1"
"1351116946733981696,0"
"1351116130463731716,1"
"1351116060607569920,1"
"1351115981976965121,0"
"1351115661951578120,1"
"1351115379104493570,0"
"1351114820142178304,0"
"1351114564436455427,0"
"1351113433815666688,0"
"1351113082010034181,1"
"1351111946951655432,0"
"1351110723406069760,1"
"1351107216934395905,1"
"1351106580574593026,0"
"1351106482952089601,0"
"1351105307913629697,0"
"1351105294726799363,0"
"1351104970469289991,0"
"1351103266428477442,1"
"1351101672211279872,1"
"1351101372368875521,0"
"1351100951084597250,0"
"1351100486670299140,0"
"1351099770694152192,1"
"1351099407475814411,0"
"1351099220380573702,0"
"1351098273558310913,0"
"1351097350907949061,0"
"1351096992366264324,0"
"1351095387675881472,1"
"1351095026516897804,1"
"1351093559429095426,0"
"1351093361067884552,0"
"1351090635495927808,1"
"1351090072242819075,1"
"1351090064995069952,1"
"1351089616137449475,0"
"1351087359371128834,1"
"1351087111571697664,0"
"1351086263311486978,0"
"1351086223700467714,1"
"1351086221896929287,1"
"1351083659487555584,0"
"1351082772425805824,1"
"1351082690330710018,0"
"1351082408095997952,1"
"1351082248376877057,0"
"1351080843108876295,1"
"1351079560792702978,0"
"1351078561965363203,0"
"1351078418503389192,0"
"1351078353407795202,1"
"1351078120158277634,0"
"1351077747511209984,0"
"1351075748963090433,1"
"1351074049338826755,0"
"1351072236699086852,1"
"1351070703429308416,0"
"1351070416362762242,0"
"1351069422082002947,0"
"1351068846472441857,0"
"1351065663410999300,0"
"1351062070725402624,1"
"1351055603536424965,0"
"1351051192739233793,1"
"1351049000833732608,0"
"1351048992138924037,1"
"1351048293023965188,0"
"1351047410072608774,0"
"1351047358340100097,0"
"1351045861082607616,0"
"1351043583458095107,1"
"1351042234519580672,1"
"1351040260009054208,0"
"1351038206989504512,0"
"1351035738176024579,0"
"1351034352315080705,1"
"1351034013960564741,1"
"1351027892122234885,1"
"1351024137137958921,0"
"1351024052530507780,0"
"1351023638242336769,1"
"1351021685235994632,0"
"1351017647434043393,0"
"1351017546653298698,1"
"1351014466817814531,0"
"1351011576879460358,0"
"1351009807201923072,0"
"1351007077766983684,0"
"1351005154007539713,0"
"1351002654625959937,0"
"1350999276156047360,0"
"1350998924627234817,0"
"1350998135443750917,0"
"1350995796934746116,0"
"1350994378697957379,0"
"1350993806339014657,0"
"1350992375158611975,0"
"1350990739866591235,0"
"1350987977959362569,1"
"1350985921475317771,0"
"1350983958910132224,1"
"1350982384515215365,0"
"1350980808765562884,0"
"1350980541131186178,0"
"1350980123940548608,0"
"1350979802401013764,1"
"1350979461584457729,1"
"1350977207989133312,0"
"1350974357158449155,1"
"1350974047748763651,1"
"1350968546323521544,0"
"1350968186791985164,0"
"1350966315754909696,1"
"1350965400591339524,0"
"1350962234286080001,0"
"1350959972927025162,0"
"1350959542453100545,0"
"1350958528471703558,1"
"1350957764244344838,1"
"1350957097719099392,0"
"1350957003422707715,1"
"1350956651763871747,0"
"1350956554464489476,1"
"1350955469880365057,0"
"1350954505446297604,0"
"1350954296263782406,0"
"1350954157239390217,0"
"1350951992848506884,0"
"1350951105350537222,0"
"1350950285720621057,1"
"1350949638510145539,1"
"1350948317019201538,0"
"1350947350785765379,0"
"1350942696739897356,0"
"1350941579184377857,0"
"1350941417611395072,0"
"1350940767213268993,0"
"1350939803852955648,1"
"1350939781870596099,0"
"1350937572948774912,0"
"1350937370993025038,1"
"1350936707458342917,1"
"1350934917224554502,0"
"1350933105624961025,0"
"1350932896790540290,1"
"1350932819095252992,1"
"1350932547748958209,1"
"1350932299081256964,1"
"1350932274586529792,1"
"1350932247642333191,1"
"1350931403127599111,1"
"1350931040274173958,1"
"1350930882383765508,1"
"1350928869054943232,1"
"1350927486134046722,1"
"1350925796412706816,0"
"1350925714657325058,0"
"1350925571396689925,0"
"1350925250771509262,0"
"1350924028421181440,1"
"1350922815264972800,1"
"1350921633930780678,0"
"1350921295555416065,1"
"1350920530526953477,1"
"1350919214266257409,1"
"1350918952428429322,1"
"1350916544738549761,1"
"1350915762534244352,1"
"1350915554417274884,0"
"1350914204115591171,1"
"1350914033147232257,1"
"1350913758227431425,0"
"1350913735792099329,0"
"1350912624267911168,1"
"1350912408307417091,1"
"1350908975269744649,1"
"1350908584578736130,1"
"1350908159314063361,0"
"1350907283656597512,0"
"1350906831145754627,0"
"1350905542034776064,0"
"1350904664703840256,1"
"1350903527422488589,1"
"1350903282626146304,0"
"1350902856308572160,0"
"1350900841868386304,0"
"1350900226316374016,1"
"1350899084878635008,0"
"1350897592578801668,1"
"1350896298707312641,1"
"1350896198048243713,1"
"1350896106130038784,0"
"1350896054510747650,1"
"1350895237502169088,1"
"1350893681604136960,1"
"1350893467120136202,0"
"1350892491306840069,0"
"1350890755129286656,0"
"1350890353231093770,0"
"1350889257431306240,0"
"1350887443151556608,0"
"1350886950194987009,0"
"1350886341140119552,0"
"1350884289307672576,1"
"1350884261906313219,1"
"1350882654036652034,1"
"1350882259038072836,0"
"1350881890207739909,0"
"1350880018017226764,1"
"1350879862920245248,0"
"1350879594480594950,1"
"1350878324436967424,0"
"1350876416129302528,0"
"1350876048842485760,1"
"1350874921153474563,1"
"1350873387153956870,1"
"1350873375791587334,0"
"1350873088024571904,1"
"1350872885959811074,1"
"1350871442037071889,0"
"1350871091615391746,1"
"1350871031725043712,1"
"1350870221897273346,1"
"1350869915436244992,0"
"1350869062511837185,1"
"1350868395340783617,0"
"1350867141428453377,0"
"1350866992618680322,0"
"1350866403117600768,1"
"1350865512490790916,0"
"1350864176898564099,0"
"1350863921725452290,0"
"1350863574957236227,1"
"1350862039506444288,0"
"1350861805103575046,0"
"1350861755908567044,0"
"1350861556490383362,0"
"1350860183724032006,1"
"1350859743464742912,1"
"1350859124129615873,0"
"1350857714566619136,0"
"1350852970221608965,0"
"1350852912751271944,1"
"1350851966121873408,0"
"1350850562460364805,0"
"1350849616518909953,1"
"1350848932100923392,0"
"1350847772367446017,1"
"1350847759658737665,1"
"1350846454735069184,0"
"1350846080452235267,0"
"1350844820357591043,0"
"1350844414525108226,0"
"1350843109060571136,1"
"1350841036080377856,0"
"1350840553043214336,1"
"1350839265475895296,1"
"1350837928474288128,0"
"1350836850445848576,1"
"1350834135171014657,1"
"1350833801610502145,0"
"1350833786028773377,1"
"1350833106476027905,1"
"1350833027811856386,1"
"1350832934106910725,0"
"1350832239584571393,0"
"1350831986290675712,1"
"1350831571826302979,1"
"1350831316099620864,0"
"1350829103499325441,1"
"1350827001465229318,0"
"1350825641785102338,1"
"1350825557013876739,0"
"1350823933650612229,0"
"1350822411445309444,1"
"1350820469352624130,0"
"1350820113520312320,0"
"1350820077860483075,1"
"1350819787455287299,0"
"1350819285753622529,1"
"1350819075610570755,0"
"1350818990906634241,1"
"1350818624743866370,1"
"1350818221226676226,1"
"1350817730291752963,1"
"1350817312425861120,0"
"1350817272508477440,0"
"1350816937660575746,1"
"1350816849592807426,1"
"1350816804705366017,0"
"1350816738565353476,0"
"1350816232157700096,0"
"1350816080420339714,1"
"1350815822277578755,1"
"1350814696509763584,0"
"1350813251232292864,0"
"1350812508202946560,0"
"1350812403185938433,0"
"1350811973621960707,0"
"1350811644830617601,0"
"1350810000948654083,0"
"1350809596638556160,1"
"1350807866739929094,1"
"1350806965694427138,0"
"1350806414520946689,0"
"1350806343486222336,0"
"1350805831026049025,0"
"1350805712054718464,0"
"1350803350854447104,1"
"1350803316016558081,0"
"1350800990291841026,1"
"1350800763023486981,0"
"1350800520554811393,1"
"1350798980221960193,0"
"1350798909996675074,0"
"1350798673320570881,0"
"1350798080594104322,1"
"1350797590204395522,1"
"1350795934410567681,1"
"1350794287814946820,1"
"1350793745768325121,1"
"1350793091997863937,1"
"1350793015615516683,0"
"1350792081069936640,0"
"1350791623505022976,1"
"1350790343743197185,0"
"1350790322205433860,1"
"1350790144568283136,0"
"1350789959561703426,1"
"1350789935922601984,1"
"1350788842735939587,1"
"1350788728038457351,1"
"1350788705661890561,0"
"1350787709074370561,1"
"1350787702296358912,1"
"1350787409861074945,0"
"1350785774900264962,1"
"1350785691727220736,0"
"1350785228361625600,1"
"1350784839654531074,0"
"1350784650873069569,1"
"1350784511605420038,1"
"1350784332944834565,0"
"1350784177768169474,1"
"1350784174433689605,1"
"1350784136773042183,1"
"1350784045249142785,1"
"1350783716319244288,1"
"1350783355600609285,1"
"1350783184204492803,1"
"1350782980269211649,1"
"1350782242834944006,0"
"1350782204469772289,1"
"1350781136063012866,0"
"1350780874330169344,1"
"1350778682068054018,0"
"1350778265821184000,1"
"1350776157613019142,0"
"1350775822563598340,1"
"1350775521764929536,1"
"1350775176011669505,1"
"1350774022070525953,0"
"1350773237668429826,0"
"1350772363525238784,1"
"1350771840751460352,0"
"1350768853949804548,0"
"1350768352701022210,0"
"1350767377928118272,1"
"1350767059915972613,1"
"1350767021731024896,1"
"1350765131370795009,0"
"1350763868902010881,0"
"1350762428888453120,0"
"1350761792247623680,0"
"1350761214532608000,1"
"1350759557929299969,1"
"1350759227531341825,0"
"1350759055208407040,0"
"1350758579469316096,1"
"1350758000856866817,0"
"1350757173060657152,1"
"1350757011638644737,0"
"1350756774253625344,0"
"1350756758612975618,1"
"1350755147249557506,0"
"1350755046363983873,0"
"1350753665494245377,0"
"1350752308154429443,1"
"1350751037276135433,1"
"1350750257353785344,0"
"1350749834400174083,1"
"1350749330429370368,0"
"1350748858964471808,1"
"1350748822570414081,1"
"1350747700996657152,0"
"1350747565130715138,0"
"1350747133188603908,0"
"1350746764526166017,0"
"1350745027916541952,1"
"1350743009248243714,0"
"1350742568917635072,0"
"1350742012908118017,1"
"1350741090157137920,1"
"1350740428664934402,1"
"1350740361690427394,0"
"1350740345714302977,1"
"1350739856197120000,1"
"1350738811454705664,0"
"1350738519464046593,1"
"1350738496647000065,0"
"1350737987139739648,1"
"1350737122798546949,1"
"1350736074729897985,0"
"1350735087948673024,1"
"1350733056726986753,1"
"1350731658614501376,0"
"1350730104062750720,0"
"1350730040720424961,1"
"1350729455463923713,0"
"1350729005259919360,1"
"1350728798531170308,1"
"1350728211458506752,0"
"1350727931077791744,0"
"1350727902757793792,0"
"1350727769135706112,0"
"1350723459161194502,0"
"1350721603865337856,0"
"1350721485481140224,0"
"1350721119897186304,1"
"1350719577915846659,0"
"1350719276718518272,0"
"1350717462069694466,1"
"1350717076403585026,1"
"1350715426444079104,1"
"1350713170600583168,1"
"1350712501533605889,1"
"1350712315490963457,1"
"1350707504641175554,1"
"1350706762689650688,1"
"1350705760330604545,1"
"1350705432352833538,0"
"1350704175034691587,1"
"1350702163673165825,1"
"1350699208660180993,0"
"1350694082104840195,0"
"1350692178125746177,1"
"1350689859728359425,0"
"1350688453273415682,1"
"1350685895620321283,1"
"1350682378180681728,0"
"1350682298530713601,1"
"1350681332184039425,1"
"1350679491446767616,0"
"1350677866372083713,1"
"1350677569956413441,0"
"1350676760782753792,1"
"1350675499689775105,0"
"1350672506835779584,0"
"1350671956794880002,1"
"1350671789182111744,1"
"1350671254609514498,0"
"1350670119274364929,0"
"1350670001846460416,0"
"1350669446189359110,0"
"1350668758327701505,1"
"1350667159563870209,0"
"1350666800661336064,1"
"1350666788154073093,0"
"1350666056260591616,1"
"1350664100532125696,1"
"1350663706867359744,1"
"1350662891507228672,0"
"1350662171278135303,0"
"1350661664744456195,0"
"1350660423343693825,0"
"1350660168686526464,0"
"1350658637446995969,0"
"1350655680009687041,1"
"1350653657092644866,0"
"1350653281626968076,1"
"1350652998859456513,1"
"1350652924695863298,1"
"1350652301480902656,0"
"1350651207052914688,1"
"1350645254899200000,1"
"1350645151811526659,0"
"1350644793060192256,1"
"1350642024077266945,1"
"1350641869579960322,0"
"1350641703770722306,1"
"1350641151364255745,1"
"1350640901002043392,0"
"1350637391820808194,0"
"1350635959981727744,1"
"1350632999616983040,0"
"1350632967979192320,1"
"1350632944470265857,1"
"1350631194602385410,0"
"1350629038046408704,0"
"1350629027703369731,1"
"1350627587400359938,0"
"1350627192158498817,1"
"1350626842068176901,0"
"1350626165871013889,0"
"1350624592256266244,0"
"1350624339465555975,1"
"1350622832909185027,0"
"1350621353079152641,0"
"1350616381868433408,0"
"1350615432504377344,0"
"1350615117122121728,1"
"1350614587964579841,1"
"1350613908634087424,0"
"1350613321251237889,0"
"1350609763143278592,1"
"1350609510906417162,0"
"1350609452144070658,0"
"1350608922659352577,0"
"1350607984645312512,0"
"1350607920426348549,1"
"1350607355583586305,0"
"1350606886924558336,1"
"1350605405487988737,1"
"1350604693899075585,0"
"1350604226980823043,0"
"1350603419887804416,0"
"1350603138605092864,0"
"1350602459643691009,1"
"1350602305670963203,1"
"1350602106294722560,0"
"1350602013332000769,0"
"1350601682363830273,0"
"1350601510036647940,0"
"1350600059637821441,0"
"1350600007909568515,0"
"1350599987823046658,0"
"1350597655349522432,0"
"1350595801756565504,0"
"1350594964938342402,1"
"1350593990949822464,0"
"1350593435636551680,1"
"1350592322883387393,0"
"1350590883142524930,1"
"1350590653621743619,0"
"1350589913712963589,0"
"1350589463739551744,0"
"1350589182238892032,1"
"1350588977938575366,1"
"1350588662728241153,0"
"1350588398399008769,1"
"1350587406622179328,0"
"1350582879844265986,1"
"1350582756779073536,1"
"1350581830286655488,0"
"1350581068399841286,0"
"1350580564772974593,0"
"1350580412435689473,0"
"1350580400872169481,0"
"1350579279067680770,1"
"1350575819161219072,1"
"1350575335171977216,1"
"1350574945248694273,0"
"1350574268145348610,0"
"1350571940776452097,0"
"1350571849097232384,1"
"1350570100684894209,1"
"1350569363414216705,0"
"1350568979132260352,0"
"1350567606995058689,1"
"1350566659455676417,0"
"1350564982623096832,0"
"1350564712635887624,0"
"1350564459404808195,0"
"1350563944079847424,0"
"1350563267903582208,1"
"1350563096386031619,0"
"1350562755288461314,0"
"1350561345381560320,1"
"1350560791037153290,0"
"1350560754387345416,1"
"1350560576326545411,0"
"1350560180178710531,1"
"1350558961293029377,1"
"1350556660960518146,1"
"1350555806983450624,0"
"1350555007200931842,0"
"1350554646994063360,1"
"1350553777045123080,0"
"1350552899613409280,0"
"1350552740137750528,0"
"1350552425246162944,0"
"1350550373774356481,0"
"1350547207636856834,0"
"1350546399843278850,0"
"1350545781363765249,0"
"1350543679077965826,0"
"1350542320349847552,1"
"1350541669893087232,0"
"1350541099270627328,1"
"1350540045409611776,0"
"1350538946913198082,0"
"1350538134602313728,0"
"1350538060883255298,1"
"1350537484959166465,1"
"1350537028287541249,0"
"1350536872049733633,1"
"1350536734816268289,0"
"1350536514615304196,1"
"1350535961273376775,0"
"1350535798551154689,0"
"1350534177905586183,0"
"1350534005867864066,0"
"1350533537070542848,0"
"1350532182075387908,0"
"1350531303007899648,1"
"1350531143997788163,0"
"1350530569164128256,1"
"1350530476071641088,0"
"1350527460270616576,0"
"1350527256570028035,0"
"1350526238574608384,0"
"1350525469242830855,1"
"1350524916299419648,0"
"1350524400899149824,0"
"1350524387712184326,0"
"1350523698067853317,0"
"1350523293200240643,1"
"1350523278243328002,1"
"1350523086160982016,0"
"1350522015619362818,0"
"1350521974846590977,0"
"1350521662907801605,1"
"1350521082659311616,0"
"1350520978724499458,0"
"1350520602868776963,0"
"1350519990282117121,0"
"1350519652259135494,1"
"1350519275686133766,0"
"1350518377459064833,0"
"1350517612434710528,0"
"1350516955917246468,0"
"1350516806834765825,1"
"1350515338346196992,0"
"1350515305194381312,0"
"1350515222960877570,0"
"1350514417260244993,0"
"1350513994763816968,0"
"1350512119641464833,1"
"1350511625611177984,0"
"1350510320457052165,0"
"1350510133005099010,0"
"1350509667269685248,1"
"1350509451946717184,1"
"1350508978162200576,1"
"1350508293010169866,1"
"1350508057340461057,1"
"1350508030589345794,1"
"1350507727701880832,1"
"1350507653341073412,0"
"1350506053453180933,1"
"1350505243923148800,1"
"1350505133507973120,1"
"1350504054170914817,0"
"1350503796653350914,0"
"1350503188428820481,0"
"1350502872094392320,0"
"1350502386381406208,1"
"1350501877927075846,0"
"1350501382957260801,0"
"1350500280895483910,0"
"1350499860105990147,1"
"1350499542601494533,0"
"1350498974743015428,0"
"1350498457975308289,1"
"1350498326777626625,0"
"1350497974971985921,1"
"1350497938888392705,1"
"1350497314759208968,0"
"1350496927843016708,0"
"1350496869399588867,0"
"1350496057956814850,0"
"1350495560206315522,0"
"1350495452270108673,1"
"1350494602877415433,0"
"1350494125372669953,0"
"1350493961811595267,0"
"1350493932459872256,0"
"1350492559102124033,1"
"1350492147485609985,0"
"1350491876755963907,0"
"1350491611575312384,1"
"1350491602565779457,1"
"1350491602016460804,0"
"1350490856441094145,0"
"1350490680385273856,1"
"1350490256869621761,0"
"1350489854371655688,1"
"1350489100856471555,0"
"1350488080847876098,0"
"1350487962526625793,0"
"1350487840002551811,0"
"1350487177969475584,0"
"1350486194447118340,1"
"1350486110053388289,0"
"1350485888040579072,0"
"1350485347499532288,0"
"1350484340644474881,0"
"1350482443376205824,0"
"1350482095815069696,1"
"1350481939397046272,1"
"1350481916420616199,1"
"1350481834136768512,1"
"1350481801131806728,1"
"1350481750443569153,0"
"1350478443050270721,1"
"1350478323231682561,0"
"1350478115538169862,1"
"1350477429463281664,0"
"1350476696399474690,0"
"1350476178323251200,0"
"1350476158626893824,0"
"1350474721356206081,0"
"1350473665016692737,1"
"1350473582426681349,1"
"1350473545902653448,1"
"1350473247834431489,0"
"1350472751367266306,0"
"1350472644341035008,0"
"1350472411100049409,0"
"1350472023584239621,0"
"1350471035972276225,1"
"1350470693734002691,1"
"1350470458068537344,1"
"1350470046137671682,0"
"1350469335735803908,0"
